inventory_id,product_id,warehouse_id,quantity_available,quantity_reserved,reorder_point,last_restock_date,last_stock_check,bin_location
7510,2922,1,274,7,20,2023-09-29 19:55:00,2023-11-10 19:55:00,R-02-50
7511,2922,3,106,10,10,2023-05-16 20:28:00,2023-06-03 20:28:00,H-75-34
7512,2923,3,163,42,10,2024-08-03 06:53:00,2024-08-24 06:53:00,R-54-40
7513,2923,5,260,10,30,2023-04-05 08:57:00,2023-04-07 08:57:00,V-32-16
7514,2923,2,273,49,30,2024-05-28 08:18:00,2024-06-30 08:18:00,Y-10-91
7515,2924,2,380,24,30,2023-02-02 09:42:00,2023-02-17 09:42:00,L-11-96
7516,2924,3,263,5,20,2023-11-24 07:34:00,2023-12-25 07:34:00,K-20-59
7517,2924,5,111,16,50,2023-03-26 10:22:00,2023-04-09 10:22:00,D-55-18
7518,2925,5,271,14,30,2023-09-28 03:56:00,2023-10-14 03:56:00,i-50-39
7519,2925,2,178,40,100,2023-02-16 21:36:00,2023-03-21 21:36:00,w-85-65
7520,2925,1,353,45,50,2024-03-08 04:00:00,2024-03-25 04:00:00,O-81-99
7521,2926,4,386,28,100,2023-11-14 19:21:00,2024-01-09 19:21:00,t-55-35
7522,2926,1,232,25,20,2023-09-19 07:28:00,2023-10-22 07:28:00,E-70-16
7523,2927,3,73,40,20,2023-10-29 23:15:00,2023-12-23 23:15:00,i-07-34
7524,2927,5,149,4,10,2024-12-01 02:29:00,2025-01-28 02:29:00,K-34-16
7525,2927,1,341,26,20,2024-10-09 05:21:00,2024-10-19 05:21:00,e-07-13
7526,2928,1,289,12,100,2024-09-03 15:19:00,2024-10-13 15:19:00,v-73-89
7527,2929,1,351,23,20,2024-06-17 10:34:00,2024-07-18 10:34:00,Z-58-70
7528,2930,4,109,37,30,2023-11-09 15:48:00,2023-12-13 15:48:00,u-00-65
7529,2931,4,129,4,10,2023-10-19 03:22:00,2023-12-05 03:22:00,M-97-33
7530,2931,3,0,24,50,2023-04-11 11:30:00,2023-05-09 11:30:00,g-04-32
7531,2931,2,180,8,10,2023-02-02 17:09:00,2023-03-17 17:09:00,f-43-97
7532,2932,3,217,34,20,2023-02-21 09:27:00,2023-03-02 09:27:00,O-92-47
7533,2933,1,243,30,100,2023-04-26 23:40:00,2023-06-22 23:40:00,D-27-69
7534,2933,5,391,49,50,2023-05-21 03:45:00,2023-07-01 03:45:00,S-31-91
7535,2934,3,303,41,30,2023-11-14 13:48:00,2024-01-04 13:48:00,S-26-12
7536,2934,5,355,45,20,2023-11-23 19:35:00,2024-01-16 19:35:00,f-43-77
7537,2935,2,378,30,10,2023-08-12 10:11:00,2023-08-18 10:11:00,c-92-29
7538,2936,2,333,44,20,2024-06-30 11:59:00,2024-07-03 11:59:00,z-91-39
7539,2937,3,219,36,10,2024-12-14 14:56:00,2025-01-15 14:56:00,g-76-82
7540,2938,3,53,5,20,2024-04-25 17:48:00,2024-05-11 17:48:00,h-09-28
7541,2939,1,237,15,100,2024-03-28 05:10:00,2024-05-25 05:10:00,D-47-66
7542,2940,4,288,44,10,2024-09-28 14:48:00,2024-10-28 14:48:00,z-24-35
7543,2940,2,23,50,20,2024-09-11 14:47:00,2024-09-13 14:47:00,v-73-90
7544,2940,1,47,1,30,2024-11-03 14:26:00,2024-12-11 14:26:00,n-51-52
7545,2941,2,362,25,100,2023-01-03 11:48:00,2023-02-15 11:48:00,o-58-34
7546,2941,5,236,12,50,2023-02-16 16:03:00,2023-03-08 16:03:00,L-78-84
7547,2942,1,159,28,50,2023-11-24 00:31:00,2023-12-21 00:31:00,L-39-23
7548,2943,1,58,24,10,2024-08-17 11:23:00,2024-09-02 11:23:00,H-42-80
7549,2943,4,151,44,10,2024-09-04 02:55:00,2024-09-13 02:55:00,e-67-18
7550,2944,2,233,22,50,2024-06-10 22:29:00,2024-07-08 22:29:00,W-48-08
7551,2945,5,23,6,50,2023-09-20 22:33:00,2023-10-21 22:33:00,L-96-30
7552,2945,1,369,42,50,2024-01-24 17:43:00,2024-03-22 17:43:00,W-47-86
7553,2946,2,303,15,100,2024-12-30 20:51:00,2025-02-26 20:51:00,N-09-49
7554,2947,3,20,42,50,2023-05-11 20:49:00,2023-06-18 20:49:00,Q-45-55
7555,2948,1,79,47,20,2024-05-20 21:47:00,2024-07-17 21:47:00,A-59-13
7556,2949,1,97,14,10,2023-08-16 12:29:00,2023-09-28 12:29:00,V-81-33
7557,2949,4,171,37,100,2023-03-08 22:52:00,2023-05-01 22:52:00,S-00-65
7558,2950,1,349,23,10,2023-11-22 12:08:00,2024-01-07 12:08:00,N-61-98
7559,2950,5,345,2,20,2023-05-04 19:04:00,2023-06-27 19:04:00,T-15-88
7560,2951,2,384,15,10,2023-09-11 23:42:00,2023-10-06 23:42:00,M-41-99
7561,2951,5,46,0,100,2023-10-20 15:45:00,2023-12-03 15:45:00,J-18-86
7562,2952,2,130,1,100,2023-12-25 19:05:00,2024-02-04 19:05:00,o-63-71
7563,2953,5,109,45,20,2023-09-30 16:01:00,2023-11-06 16:01:00,v-38-45
7564,2954,4,380,24,50,2023-01-25 12:39:00,2023-02-20 12:39:00,R-75-68
7565,2954,1,206,19,100,2024-04-13 20:06:00,2024-04-25 20:06:00,D-63-99
7566,2955,5,284,4,20,2023-11-07 20:04:00,2024-01-04 20:04:00,Y-18-91
7567,2955,3,175,31,100,2024-01-06 01:41:00,2024-01-14 01:41:00,y-78-80
7568,2956,4,161,33,50,2023-03-24 10:58:00,2023-05-08 10:58:00,y-86-86
7569,2957,5,285,26,10,2023-01-12 14:20:00,2023-03-10 14:20:00,J-87-46
7570,2958,5,310,27,10,2024-05-18 14:06:00,2024-07-03 14:06:00,V-09-67
7571,2958,1,350,46,30,2023-12-16 11:14:00,2024-01-09 11:14:00,v-17-30
7572,2958,3,210,26,20,2024-12-17 12:55:00,2024-12-21 12:55:00,r-20-48
7573,2959,4,265,17,100,2024-04-19 07:54:00,2024-05-17 07:54:00,T-87-77
7574,2959,3,366,48,30,2024-11-14 11:47:00,2024-11-22 11:47:00,X-83-54
7575,2960,3,185,21,50,2023-04-24 08:40:00,2023-06-07 08:40:00,m-77-46
7576,2961,3,356,38,30,2023-04-15 17:58:00,2023-05-31 17:58:00,m-36-02
7577,2961,2,267,19,50,2023-08-21 11:32:00,2023-08-30 11:32:00,I-50-97
7578,2962,1,194,30,100,2023-09-14 17:16:00,2023-09-15 17:16:00,x-42-19
7579,2962,5,382,42,20,2024-08-05 23:03:00,2024-09-28 23:03:00,v-22-60
7580,2963,1,56,37,30,2024-04-28 02:05:00,2024-05-29 02:05:00,P-84-95
7581,2963,2,362,35,50,2023-11-13 03:34:00,2023-12-19 03:34:00,Y-93-37
7582,2963,3,192,41,30,2023-07-30 15:10:00,2023-08-25 15:10:00,E-71-48
7583,2964,1,220,32,20,2024-10-04 21:58:00,2024-11-17 21:58:00,i-30-33
7584,2965,3,40,22,20,2024-01-19 16:25:00,2024-03-16 16:25:00,Z-59-28
7585,2965,5,210,25,30,2023-05-17 16:49:00,2023-06-08 16:49:00,K-97-00
7586,2966,1,0,8,20,2023-05-22 22:40:00,2023-05-24 22:40:00,B-71-45
7587,2967,4,358,24,20,2023-01-29 22:42:00,2023-02-05 22:42:00,g-30-15
7588,2967,1,312,19,50,2023-02-18 05:11:00,2023-03-19 05:11:00,S-83-52
7589,2968,3,19,33,100,2023-11-18 15:37:00,2024-01-09 15:37:00,t-29-59
7590,2969,3,99,20,50,2023-07-22 07:54:00,2023-08-30 07:54:00,P-58-62
7591,2970,1,355,49,50,2024-12-12 05:25:00,2024-12-15 05:25:00,Y-13-09
7592,2970,4,217,0,10,2024-03-11 14:56:00,2024-03-14 14:56:00,z-16-08
7593,2971,4,68,25,20,2024-02-29 18:06:00,2024-04-29 18:06:00,K-01-66
7594,2971,3,288,6,30,2024-03-15 07:45:00,2024-05-13 07:45:00,J-25-73
7595,2972,5,67,29,50,2024-03-26 10:47:00,2024-05-13 10:47:00,u-14-38
7596,2972,1,298,28,100,2024-12-04 20:10:00,2025-01-27 20:10:00,i-15-76
7597,2973,5,224,28,30,2024-12-31 13:57:00,2025-01-13 13:57:00,v-69-00
7598,2973,4,295,16,100,2024-01-06 15:28:00,2024-02-03 15:28:00,E-72-56
7599,2974,5,177,33,100,2023-09-21 13:46:00,2023-10-14 13:46:00,Y-81-23
7600,2974,2,8,4,10,2024-08-20 03:42:00,2024-10-01 03:42:00,t-40-02
7601,2975,2,89,9,100,2024-01-12 22:16:00,2024-01-19 22:16:00,s-58-07
7602,2975,3,110,40,50,2023-09-06 20:17:00,2023-10-24 20:17:00,x-78-24
7603,2975,4,40,4,100,2024-03-05 02:45:00,2024-03-19 02:45:00,q-20-88
7604,2976,5,159,25,10,2024-11-13 03:59:00,2024-11-18 03:59:00,v-78-34
7605,2976,2,204,4,10,2023-02-02 13:40:00,2023-02-26 13:40:00,s-16-28
7606,2977,3,41,22,50,2023-04-11 21:28:00,2023-05-04 21:28:00,a-49-88
7607,2977,1,201,7,20,2023-05-29 15:44:00,2023-07-14 15:44:00,X-69-66
7608,2977,5,130,23,50,2024-03-09 01:22:00,2024-04-24 01:22:00,k-68-37
7609,2978,1,229,1,50,2024-01-04 10:12:00,2024-01-13 10:12:00,U-21-69
7610,2978,3,190,3,30,2023-09-21 16:28:00,2023-11-12 16:28:00,W-48-82
7611,2979,1,388,5,20,2024-05-17 19:29:00,2024-05-22 19:29:00,k-47-30
7612,2980,5,187,44,30,2023-11-04 15:27:00,2023-12-12 15:27:00,e-25-03
7613,2980,1,309,35,30,2024-07-16 23:43:00,2024-08-20 23:43:00,v-68-08
7614,2981,1,32,13,100,2024-04-28 23:17:00,2024-05-03 23:17:00,L-78-18
7615,2982,3,64,15,30,2023-06-22 21:19:00,2023-08-19 21:19:00,j-38-18
7616,2983,1,230,38,50,2023-06-07 05:05:00,2023-08-03 05:05:00,F-97-68
7617,2983,4,0,33,100,2023-08-29 04:25:00,2023-10-21 04:25:00,U-66-59
7618,2984,2,93,5,30,2024-07-29 17:19:00,2024-08-27 17:19:00,V-93-46
7619,2985,4,167,50,100,2024-02-11 22:46:00,2024-03-25 22:46:00,t-88-42
7620,2985,2,99,2,10,2023-08-18 08:43:00,2023-10-11 08:43:00,H-52-05
7621,2986,2,320,19,100,2024-03-01 15:44:00,2024-04-03 15:44:00,m-90-25
7622,2987,2,55,16,10,2023-03-02 15:15:00,2023-03-28 15:15:00,d-44-58
7623,2987,5,351,36,30,2023-11-04 21:47:00,2023-11-05 21:47:00,u-23-38
7624,2987,4,94,32,30,2023-03-29 23:13:00,2023-05-27 23:13:00,C-04-16
7625,2988,1,305,31,50,2023-05-31 22:08:00,2023-07-25 22:08:00,Q-20-98
7626,2989,2,105,17,30,2023-04-20 13:37:00,2023-06-05 13:37:00,v-43-80
7627,2990,3,0,0,100,2024-11-06 21:30:00,2025-01-03 21:30:00,e-64-61
7628,2991,3,16,16,100,2023-11-13 22:23:00,2023-12-16 22:23:00,p-66-96
7629,2991,2,270,25,10,2024-05-20 10:04:00,2024-06-02 10:04:00,U-80-44
7630,2992,2,355,8,10,2024-09-14 14:19:00,2024-09-19 14:19:00,r-34-42
7631,2993,3,332,33,100,2023-07-09 07:08:00,2023-09-05 07:08:00,B-14-04
7632,2994,5,128,7,100,2024-03-04 07:45:00,2024-04-19 07:45:00,v-25-43
7633,2994,4,223,50,50,2023-03-16 18:08:00,2023-03-17 18:08:00,X-83-42
7634,2995,5,61,25,30,2024-10-30 19:35:00,2024-12-01 19:35:00,k-51-90
7635,2995,4,106,48,30,2024-03-16 02:43:00,2024-04-07 02:43:00,S-16-39
7636,2996,3,371,33,10,2024-06-02 01:21:00,2024-07-04 01:21:00,d-54-11
7637,2996,4,43,40,50,2024-11-06 11:36:00,2024-11-14 11:36:00,E-68-12
7638,2997,1,293,28,50,2024-02-24 02:49:00,2024-04-01 02:49:00,e-51-25
7639,2998,2,89,25,100,2023-03-25 02:39:00,2023-04-14 02:39:00,R-37-34
7640,2999,2,2,7,10,2023-02-08 08:43:00,2023-02-12 08:43:00,c-57-81
7641,2999,1,352,34,30,2024-07-10 17:42:00,2024-07-13 17:42:00,u-80-47
7642,2999,4,83,21,20,2024-08-23 07:09:00,2024-10-04 07:09:00,X-80-32
7643,3000,1,307,9,10,2023-08-26 22:40:00,2023-10-17 22:40:00,P-91-86
